season_week,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
23.0,54947.64931300162,753.4278890132649,11155.06921163404,1622.9915443489676,2314.9852533035328,1390.3996968830143,3291.5634180845145,892.8676709647077,978.4875049654324,618.4372329613134,13017.064882422846,2875.3379797142848,0.0
24.0,54283.698376136505,779.6202588453491,10996.710476988872,1591.2839089674312,2333.7171421417524,1356.6187201286343,3284.9076998466107,877.1907000365279,1017.6838090450885,592.6959323600138,12793.47635001719,2846.6493869828273,0.0
25.0,53679.34140118429,740.8314611808112,10934.679098178267,1626.4257809698704,2286.9552938069182,1277.4342277689107,3231.0954394515984,879.7330482701364,972.3776691453529,555.9702259940448,12674.308728451828,2832.210244448706,0.0
26.0,53044.0663104205,777.049722907486,10754.000486959854,1590.1408937604117,2333.6633292518113,1235.28550652196,3236.608142482482,871.7266848584482,958.8816653698984,554.3710165191034,12478.698905171414,2824.493511597979,0.0
27.0,53175.11009421242,724.1601011225919,10882.689052336373,1606.4457477006108,2266.647258160875,1189.0721031235184,3156.998206077661,815.9000210176708,946.2365496846411,584.6690687997766,12478.829593618411,2815.5491344647608,0.0
28.0,52561.13203933674,744.3835736558707,10830.142808039673,1570.060922266976,2116.720265009783,1047.9716112514873,3205.474577223024,835.897991916911,947.2975642974648,596.7298642886814,12327.959395745947,2832.294807561471,0.0
29.0,51611.61507010802,715.1234733209035,10737.32393590179,1531.9281953187121,2174.100012991266,989.612849251376,3048.794490128421,836.0517430310283,938.7222558008355,552.9691209739461,12204.194154129527,2689.6540441415764,0.0
30.0,51015.53096049864,701.58903176692,10750.707122897518,1533.2814030110658,2136.8361117631794,923.5194167705577,3027.322873164102,816.3459652113181,908.5087666329268,570.60668245795,11937.685450462352,2709.4161973697965,0.0
31.0,51109.3571003221,666.7854781782457,10888.178626737434,1520.3184690605917,2097.4988691622493,887.3934057123535,2922.015198973647,816.8021594792399,899.8360824306899,556.9902403097706,11925.778406087564,2721.8076237167606,0.0
32.0,50130.14453452717,676.2859878035617,10671.853327358564,1521.7459897914355,2012.3813547636812,781.0170293533693,2953.5127078325568,807.8244696046299,865.1170919547801,542.8202281880616,11715.624377011714,2541.93883432874,0.0
33.0,49540.70878541352,634.055265962415,10684.229378594115,1459.2712952684608,2026.925560559116,761.8725090628946,2817.6224758376047,763.9407253986008,891.8066563518839,560.4116643378302,11585.923550837882,2592.4065462527515,0.0
34.0,49612.06372814278,629.0346324594138,10867.801469052742,1465.3273181985996,1995.0949242862853,743.2738711902432,2862.851740180282,748.3406300274796,863.7356965581715,554.8810236769662,11598.768542971495,2573.8719713443156,0.0
35.0,49288.5442132053,655.7395719679295,10668.6035920746,1422.2431457486878,1998.5137857957768,745.7777816453222,2826.6667911949994,779.0487512418392,879.2409787422538,530.8926836647253,11456.986289234794,2562.692814168431,0.0
36.0,49858.79457365679,643.1328940612013,10701.638744000098,1482.4087471905054,2048.9661226083763,723.6347188533173,2790.384466504109,748.812199406813,853.0972967629733,571.6523219593619,11545.837854926795,2574.8919856600414,0.0
37.0,49333.70422358392,645.1037346912999,10785.354428816214,1427.5380347012383,2023.3042600827039,725.6978101518863,2758.169386483278,785.0893990605663,876.1706857208021,538.8016713708057,11366.955767113108,2518.147808246283,0.0
38.0,49041.77460009922,655.2731276257334,10784.142159645136,1429.121869064768,1979.6024546950464,716.0742996352764,2688.3033989677915,754.8912850040692,889.2924958225306,556.0419765139662,11281.294932815286,2611.620254544579,0.0
39.0,48902.12981666229,643.5737132177114,10795.559697010609,1390.8584536695048,1961.508698943121,735.7775149364179,2658.933110334374,725.6696224476314,854.0993734487188,580.6300118339718,11295.805825869329,2532.548513001875,0.0
40.0,49323.89095476782,658.2229822744596,10748.605593820419,1445.7855415672811,1932.1179101611542,697.5345996897036,2627.263912731367,751.9516804296175,828.4887612944187,582.6905406139722,11419.794138526628,2552.733547756625,0.0
41.0,48974.25614344342,666.2959711689319,10698.20713586047,1409.0777728312928,1948.358701137138,652.6846540578897,2617.5865893248156,736.8359670306729,900.8637843021213,555.9522883640644,11297.62797445974,2527.540692091717,0.0
42.0,48527.76596553391,666.8700412910102,10686.259091188585,1446.1597352410072,1971.104021755476,653.1562234372232,2537.0207015684837,726.2821303482392,869.2202118848004,568.0105213344004,11055.876498300802,2511.899596423498,0.0
43.0,48426.23597141527,651.1290073986149,10821.39581079895,1384.2975486186401,1994.66435520405,692.5293412981141,2484.2771433420016,745.826469498126,840.4214308548922,560.0220955526927,11072.36591954065,2502.778405509045,0.0
44.0,48475.55803965099,655.7575095979099,10829.77636788436,1385.358563231464,1994.195348343285,658.6433012824207,2453.0077645984065,739.1912514087719,831.4744912031058,568.0720217800474,11139.697246378233,2542.6974057877596,0.0
45.0,48771.46002865599,611.9890787274687,10837.631476737795,1428.1479800832776,1993.700716296834,674.8610295912868,2397.4143559100808,732.6713466550057,858.1076801917,601.7376851988394,11050.937865391996,2482.1628016720606,0.0
46.0,48077.87223526362,633.0967520923361,10774.974843396447,1372.282878463971,1956.5034405515316,617.3582807185095,2512.1584107989283,716.6381196830803,864.5788970926624,595.3151561506808,10960.653653932019,2574.902235734315,0.0
47.0,48187.45728064676,636.110669705278,10955.456140685073,1381.388694267012,1987.1218736159894,621.9714078063927,2491.8068123372186,686.463068293701,861.2420361773671,546.9617858966112,10858.910904809465,2512.3686032842634,0.0
48.0,48314.864454813556,655.1834394758315,10809.20945190018,1371.8676844931467,2020.4825313624083,648.6225344249674,2395.128259533334,686.8654496716817,822.4429884385547,546.8797853024154,11038.34912511525,2570.8247409899814,0.0
49.0,48490.837886163725,640.6366711618282,10769.751770926523,1343.6480986224547,2012.7734860673877,646.1698743412608,2454.5505986648386,723.1118991026115,853.540678438052,591.2248488135035,10925.065903698638,2500.3129328324953,0.0
50.0,48829.524035058,675.8246684985027,10889.98290366057,1414.6263511221368,2046.6159632674146,639.1758376895925,2514.869951220773,718.1527660452572,847.6537817334424,547.9561750266508,11058.172844751825,2578.1442834625723,0.0
51.0,49033.053030156065,647.2103888055354,10902.466514713298,1429.7600021510618,2088.4519912862866,670.8399102554624,2513.0092988891256,766.4753860765031,837.9123953626761,533.8348507577457,11145.640452528647,2528.0481367310113,0.0
52.0,49211.21524814009,693.446854871095,10966.084356368707,1419.4804209181775,2047.0824076096105,688.423658849525,2494.215909605259,748.812199406813,877.8032079371355,593.1700642579159,11108.681556972933,2660.8527005931,0.0
